Type,Hash,Start,End,Latitude,Longitude,First Launched,Last Used,Location ID,Location Name,Neighbourhood,City,Region,Latitude,Longitude
Member,7b638036ba,1/1/17 0:00,,49.236624164494,-122.779140537375,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,daadf55063,1/1/17 0:00,,49.2564974870869,-123.231605981159,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,edaf7a7d31,1/1/17 0:00,,49.2816190451781,-123.117386450622,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9917efae5f,1/1/17 0:00,,49.1999096511166,-122.916297029585,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ad339ca633,1/1/17 0:00,,49.2353143912279,-123.156539372819,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,49fcb8773e,1/1/17 0:00,,49.2855872944649,-123.120259922992,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b931ea532c,1/1/17 0:00,,49.2806616678325,-123.122269123667,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6bc1d48c2a,1/1/17 0:00,,49.2773598623762,-122.830247884213,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6edaee1450,1/1/17 0:00,,49.2017741473419,-122.907388907549,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,faca580397,1/1/17 0:00,,49.2771487206173,-123.103752434051,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,52e4c26add,1/1/17 0:00,3/1/17 0:00,49.2800340831587,-123.121615024859,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,dc2401142c,1/1/17 0:00,,49.2622798075899,-123.235975827844,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,888d5a28a6,1/1/17 0:00,,49.2013413689532,-122.90864088522,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9d0536bdfb,1/1/17 0:00,5/1/17 0:00,49.2367895438508,-123.157364676304,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f149fd728b,1/1/17 0:00,,49.2732529653615,-123.065667486697,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,482d3159c8,1/1/17 0:00,,49.2547056806731,-122.886403386527,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c3bc97e310,1/1/17 0:00,,49.2861054140978,-122.758671742274,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,358faf9c9d,1/1/17 0:00,,49.2592469994465,-123.119402470911,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d5b17ce075,1/1/17 0:00,,49.2644548699004,-123.06812005426,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,777cd6e439,1/1/17 0:00,,49.2739208689671,-123.133335504334,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,902c855fe0,1/1/17 0:00,4/1/17 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,eb7e4cf123,1/1/17 0:00,,49.2566708288483,-123.074607123437,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5bb2822c35,1/1/17 0:00,,49.2879068418367,-123.136519129493,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,681367f44d,1/1/17 0:00,,49.2220747323613,-123.142904981056,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a5be1e2eae,1/1/17 0:00,,48.4943039181898,-123.39017600661,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6a8c4e922a,1/1/17 0:00,,49.2586066988388,-123.247234214382,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,80f54d412d,1/1/17 0:00,,49.2739638023664,-123.12378371619,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,eb8a089a7a,1/1/17 0:00,4/1/17 0:00,49.3350952943629,-123.036855649275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,69e5f8d4eb,1/1/17 0:00,,49.2309035874765,-123.117747493854,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ba3ff1f6a9,1/1/17 0:00,,49.2316571554489,-122.890184333531,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ec3be7f894,1/1/17 0:00,,49.2623471292633,-123.236278184672,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b660590eb5,1/1/17 0:00,,49.2635194090797,-123.090515049499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f6bfb07bf2,1/1/17 0:00,,48.4286818426417,-123.360352088553,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,51915c61fb,1/1/17 0:00,,48.4311066196785,-123.364373453143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ea9e447b85,1/1/17 0:00,,48.4276736950205,-123.361412075656,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b62588ba4a,1/1/17 0:00,,49.2798041448377,-123.122865056275,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b0df41151e,1/1/17 0:00,,48.4287930583465,-123.368260742378,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,82777eb742,1/1/17 0:00,5/1/17 0:00,48.4229951302518,-123.369520422776,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d6be1d3a0f,1/1/17 0:00,,48.4290319685435,-123.359048834376,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6be48510ba,1/1/17 0:00,,48.4266286713291,-123.367575992648,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2e5bb6e126,1/1/17 0:00,,49.3544873505132,-123.246490125035,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,402a6c771b,1/1/17 0:00,,49.2754317786951,-122.763126268225,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2f7888fff7,1/1/17 0:00,,49.283755238329,-123.105769794801,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0626b1cde2,1/1/17 0:00,,49.1925431614218,-122.849643480448,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b52672c718,1/1/17 0:00,,49.2650839264172,-123.147124355338,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2ebf92c6ed,1/1/17 0:00,,49.2740876799413,-123.126441548405,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8b878f1857,1/1/17 0:00,,49.3308658412975,-123.095407075069,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6b4e7b6982,5/1/17 0:00,,49.2626796443395,-123.054195909221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,856abb0b77,1/1/17 0:00,,48.4460970144003,-123.350362956592,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1861787751,1/1/17 0:00,6/1/17 0:00,48.4397656363367,-123.382520151894,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bcc2e1ea89,1/1/17 0:00,4/1/17 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3ca556c380,1/1/17 0:00,,49.3253670612626,-123.119956472924,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,23ba2f3408,1/1/17 0:00,,49.2740567483464,-123.119525264826,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4d14f890f0,1/1/17 0:00,3/1/17 0:00,49.2467460721055,-123.021446102918,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c0cd6a46f6,1/1/17 0:00,,49.2910932853881,-123.14661413338,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2663283df4,1/1/17 0:00,,49.2437507963535,-123.18870231961,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bd6a6263bd,1/1/17 0:00,,49.2791529606346,-123.104926884978,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a2cd12e258,1/1/17 0:00,,49.2559954644688,-123.063800088738,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1de70bd1e6,1/1/17 0:00,,49.492215518568,-117.278856242364,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,67d28b46c9,5/1/17 0:00,,49.2995709203065,-122.776702027701,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5920fcae03,1/1/17 0:00,3/1/17 0:00,45.3907274715616,-75.6930801258722,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1ee78d7f62,1/1/17 0:00,,49.2842943828604,-122.791778842173,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,98123fae08,1/1/17 0:00,5/1/17 0:00,49.2809212228835,-123.134675057252,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f5923acf12,1/1/17 0:00,,49.2171965628507,-122.961318769846,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,55216c3443,1/1/17 0:00,,49.2820966328149,-123.133971008631,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2a2c6be8b8,1/1/17 0:00,,49.2821556089479,-123.132946447949,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1a6b50b5c2,1/1/17 0:00,2/1/17 0:00,43.6983142431152,-79.5180780047574,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ab51f95b9f,5/1/17 0:00,,49.268442037964,-123.004187693161,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3526aab9c7,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b89f7453a7,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,02458cd227,1/1/17 0:00,,49.1881752877524,-122.847603833067,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c8f16e8cf7,2/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,38ea183158,1/1/17 0:00,,49.8035734889062,-119.488239564996,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e48501549a,1/1/17 0:00,,49.2414606664338,-122.859539499781,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c01f16e67a,1/1/17 0:00,,49.2489068312632,-123.118752473143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,cc6210d814,1/1/17 0:00,5/1/17 0:00,49.2771918499923,-122.986419055414,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1bcbc5ae3d,1/1/17 0:00,,49.2182319439851,-123.09181397854,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e32d6f5859,1/1/17 0:00,4/1/17 0:00,49.2786915763409,-123.074334657422,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a8c3ee96cd,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ad3a91a543,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,310f80226a,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ccf83d8980,1/1/17 0:00,,49.2280856744418,-123.097073248057,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,aaf9fa3cea,1/1/17 0:00,,49.2623859278056,-123.242409922398,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8c22e86e01,1/1/17 0:00,,49.2813903258561,-123.122977492573,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4389471dcd,1/1/17 0:00,2/1/17 0:00,48.4185035537092,-123.344781188415,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3ea221c6e8,1/1/17 0:00,4/1/17 0:00,49.2803183943815,-122.833327784418,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2f967effc3,1/1/17 0:00,,49.2046722950566,-122.915612384551,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9b1c512286,1/1/17 0:00,,49.2769632010406,-123.11268693466,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e539c2cdce,1/1/17 0:00,,49.2886856522146,-123.138204446044,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8b0bd8f014,1/1/17 0:00,4/1/17 0:00,45.391974344751,-75.6770271782941,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f43ed020bb,1/1/17 0:00,,49.2819816708883,-123.131338747579,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,831d5bbd5e,1/1/17 0:00,,49.2537588232134,-123.121576267402,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9aa6e6a430,1/1/17 0:00,,49.2022982201376,-122.912007214743,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e33b87a46d,1/1/17 0:00,,49.260424541972,-123.150093711773,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6cf2dd3ac5,1/1/17 0:00,2/1/17 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ee2e6e109c,1/1/17 0:00,,48.4338506220601,-123.384658359732,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,75ba75d200,1/1/17 0:00,,48.460725802292,-123.321981527105,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,846ddc4b56,1/1/17 0:00,4/1/17 0:00,49.1847362047852,-123.979988413705,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7866902935,1/1/17 0:00,,49.2083688566627,-122.907003020764,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1a167f3453,1/1/17 0:00,,49.2350530631741,-123.062827224712,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,26b2829e3c,1/1/17 0:00,4/1/17 0:00,48.4315672194575,-123.359734933253,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,884b84a5d6,1/1/17 0:00,3/1/17 0:00,48.4316443289916,-123.379824245087,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,097db5a596,1/1/17 0:00,,48.455717488111,-123.371795114466,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,af5d3028e8,1/1/17 0:00,,49.2634603402303,-123.094320156611,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a83b78f486,1/1/17 0:00,,49.3064655652237,-123.031200939589,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0b1c6eca48,1/1/17 0:00,,49.2808235762158,-123.132081772138,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5d98b4580f,1/1/17 0:00,2/1/17 0:00,49.2169714635413,-123.012888736151,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5f98e12606,1/1/17 0:00,,48.4364741965932,-123.347158646125,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c5234f90b2,1/1/17 0:00,,49.2587197728485,-123.09541048166,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,07208bd1b3,1/1/17 0:00,,49.2579824786989,-123.09540905558,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,baf337cbe1,1/1/17 0:00,,49.2538370464208,-123.104985731719,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9e5b32f712,1/1/17 0:00,,48.4697314405699,-123.313354790409,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2180f649a7,1/1/17 0:00,,49.2523667654376,-123.113197163639,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7226fc2580,4/1/17 0:00,,48.4220039810661,-123.347540019758,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,520ee20910,1/1/17 0:00,,49.2587743883242,-123.134732918338,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,cdb8d5130b,1/1/17 0:00,,49.2901055145158,-122.836378701593,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ac40db1cd5,1/1/17 0:00,,48.4265711975131,-123.365060806663,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,dbd2ae80b5,1/1/17 0:00,,49.8824438121084,-97.1662650612436,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4c8bd446a1,2/1/17 0:00,,49.2038359683604,-122.919345465929,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2349dee4fb,1/1/17 0:00,,48.4362366062746,-123.358948934339,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,25927cba20,1/1/17 0:00,,49.2373000914615,-123.028099897724,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c38f6542b9,1/1/17 0:00,2/1/17 0:00,48.4324694354573,-123.363802983847,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f50d787e09,1/1/17 0:00,,49.2780272956235,-123.127349441857,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f595962bd8,1/1/17 0:00,2/1/17 0:00,49.3318675745385,-123.07280442442,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b51829d97b,1/1/17 0:00,,49.2679953247154,-122.786508332461,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7579f0fc98,1/1/17 0:00,,48.4337502040988,-123.378081653821,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e6c5d4f49b,1/1/17 0:00,,49.2882123530609,-123.13225393314,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,173d02160b,1/1/17 0:00,,49.2633998469677,-123.07590838675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1e5355effe,1/1/17 0:00,,48.3622768074784,-123.554624731191,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4216e08f13,1/1/17 0:00,,48.4391059019986,-123.352428842381,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2a951cb7ff,1/1/17 0:00,,49.2832336004248,-123.132447629759,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ee1578cef2,1/1/17 0:00,,48.4715658902047,-123.327789453316,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a9710ee3ef,1/1/17 0:00,,49.2722922031094,-123.158694064417,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a7291d7292,1/1/17 0:00,,51.0107893878685,-114.103272050348,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1f0e9fbde8,1/1/17 0:00,,48.4697360544169,-123.313459815969,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,297ec5f865,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4e639fe807,1/1/17 0:00,2/1/17 0:00,51.0906142539201,-115.335961367337,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4cd7c345fe,1/1/17 0:00,,49.2611607354215,-123.208591684545,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8ff4db01e2,1/1/17 0:00,,49.2425411171804,-122.890042865115,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7b2d0f591c,1/1/17 0:00,4/1/17 0:00,50.2200115845603,-119.116824351964,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1ebed2bf60,1/1/17 0:00,,49.262414549967,-123.205765818362,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,07c813d6fe,1/1/17 0:00,,49.2415402219711,-123.059309774291,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c63e668d3f,1/1/17 0:00,2/1/17 0:00,53.4854035401999,-113.507618892518,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ab7e83a451,1/1/17 0:00,,49.2094085485455,-122.921375994066,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8f6ebb02bd,1/1/17 0:00,,48.427630525822,-123.476333579543,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,abf8b4a867,1/1/17 0:00,4/1/17 0:00,49.2048234005658,-123.043914908789,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,abaae50636,1/1/17 0:00,,48.4410075011982,-123.388167746787,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,770f3b0323,1/1/17 0:00,,49.2574651719187,-123.076905248174,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,790bb730b9,1/1/17 0:00,,49.2100811691767,-122.898320561422,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5a34f7f5d4,1/1/17 0:00,,49.2333130130388,-122.892031394554,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b2125c2acb,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,65fa5c1bb8,1/1/17 0:00,,49.2666443886106,-123.205493508162,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5792a072bf,1/1/17 0:00,1/1/17 0:00,49.2861159223139,-123.129164164657,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4e55804b49,1/1/17 0:00,,49.2782776985483,-123.096142631557,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2f87a6bfc4,3/1/17 0:00,,49.2017660976651,-122.851939228914,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,541d65e986,1/1/17 0:00,,49.2173654038121,-123.079969511031,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,09cefc669c,1/1/17 0:00,1/1/17 0:00,49.3212648566548,-123.063626549568,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,734a1376ac,5/1/17 0:00,,48.4165509765793,-123.336990524362,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d4fff2f505,2/1/17 0:00,,49.2679973623232,-123.156294158277,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,83e21a6c37,1/1/17 0:00,,49.2114614415385,-123.128024898186,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7be710cbed,1/1/17 0:00,,48.4213935396388,-123.357104270785,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d3c598a5eb,1/1/17 0:00,,49.2806936312362,-123.122847431093,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c8b84a84d1,2/1/17 0:00,,49.2914875823425,-122.82905431515,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,fb7532e517,1/1/17 0:00,,49.2754404011953,-123.097699018283,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7cbc90a023,1/1/17 0:00,,49.2627508227859,-123.124820427058,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,67a2f98795,1/1/17 0:00,,49.2456918557268,-123.102289116181,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1bf30a582d,1/1/17 0:00,1/1/17 0:00,48.4219928804483,-123.376469334088,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d74d319c99,1/1/17 0:00,,49.2248271840529,-123.092272691667,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,28ab03e0b6,1/1/17 0:00,,49.2476907130066,-122.901842867189,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c538a7f9d3,1/1/17 0:00,,49.2729972163793,-123.099437791465,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,292ce1ab55,1/1/17 0:00,,48.4169792000642,-123.35900118736,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a654176572,1/1/17 0:00,,49.2549477185049,-122.897771287475,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,88cb3f2a97,1/1/17 0:00,,49.248812732335,-123.079666460402,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a54e58e4d8,1/1/17 0:00,,49.2650284330705,-123.123942484489,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d842b379fb,1/1/17 0:00,,49.2801078456512,-122.786832330517,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2aa33bfe9d,1/1/17 0:00,,49.2418863806288,-123.118037633675,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,971179284a,1/1/17 0:00,,49.2348978475528,-123.007923974917,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,71cd83bb4a,1/1/17 0:00,,49.2562704974314,-123.082051878401,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,32757adffa,1/1/17 0:00,,49.2025087527098,-122.927297975572,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bca93d2364,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,58f21bf55a,1/1/17 0:00,2/1/17 0:00,49.2714761869922,-123.121102899041,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7208af2f9a,1/1/17 0:00,1/1/17 0:00,49.2775168831403,-122.836812674017,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8c2245ae83,1/1/17 0:00,,49.881012610454,-97.1698072545753,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,51b223c6f1,1/1/17 0:00,,49.2526293310436,-123.107375680484,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c308abbd1c,1/1/17 0:00,,49.3208971263112,-123.081212466806,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,79982f05b5,1/1/17 0:00,,48.4518529162838,-123.36650990188,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b937b40d11,1/1/17 0:00,,49.2064259764348,-122.914124949798,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,db992ceb9a,1/1/17 0:00,,49.2096303894489,-122.921149976736,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7a6c05b593,1/1/17 0:00,,49.27471743273,-123.126033504425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,fdfac6665f,1/1/17 0:00,,49.262245392825,-123.13873559348,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c3e1449eed,1/1/17 0:00,3/1/17 0:00,48.4359144827201,-123.380416830119,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,67add230e2,1/1/17 0:00,,49.2819680708549,-123.133948467889,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9a13699560,1/1/17 0:00,3/1/17 0:00,48.4348753789785,-123.382610954533,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7ee7e6c5a8,1/1/17 0:00,,49.2841703870247,-123.099425367796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2cd3783838,1/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2274b16054,3/1/17 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ebc4fcfd02,1/1/17 0:00,,49.2716307874921,-122.743717122477,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4ac1d96d78,1/1/17 0:00,,48.4220931168226,-123.373895858981,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2d36e4753f,1/1/17 0:00,,49.2818019057215,-123.136974750095,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,be75412b1c,5/1/17 0:00,,48.4317532916795,-123.323762798242,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a4bc3898af,4/1/17 0:00,,48.4242387483128,-123.346469790394,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9524d20e5f,1/1/17 0:00,,49.2591570176369,-123.062833722685,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f2cb6fe3e8,5/1/17 0:00,,49.1613124260104,-123.168969852535,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,183a232ab7,1/1/17 0:00,,49.2776031702255,-123.121708599942,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1e9e91c05d,1/1/17 0:00,,49.2284564312091,-122.89282862115,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0a5c148d67,1/1/17 0:00,,48.4346893140904,-123.35130443691,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7833ea3402,1/1/17 0:00,,49.2767511831115,-123.047634822224,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4adbf870ae,1/1/17 0:00,2/1/17 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,67e9c16c70,1/1/17 0:00,,49.2702112837913,-123.104359013364,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a60427a997,1/1/17 0:00,,49.2721470702591,-123.114617248779,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,95a59e1c79,1/1/17 0:00,,49.2496933489932,-122.861606026038,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2a222198eb,1/1/17 0:00,,48.4064930525989,-123.355000242036,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,607426c564,1/1/17 0:00,,49.1852728637984,-122.841333386641,NA,NA,NA,NA,NA,NA,NA,NA,NA
